REF_DATE,GEO,DGUID,New housing price indexes,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
01-07-2019,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.3,,,,1
01-08-2019,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.3,,,,1
01-09-2019,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,104,,,,1
01-10-2019,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,104.2,,,,1
01-11-2019,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,104.4,,,,1
01-12-2019,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,104.7,,,,1
01-01-2020,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,104.6,,,,1
01-02-2020,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,105.4,,,,1
01-03-2020,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,105.9,,,,1
01-04-2020,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,106,,,,1
01-05-2020,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,106.3,,,,1
01-06-2020,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,106.4,,,,1
01-07-2020,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,106.7,,,,1
01-08-2020,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,107.4,,,,1
01-09-2020,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,108.6,,,,1
01-10-2020,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,109.7,,,,1
01-11-2020,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,110.4,,,,1
01-12-2020,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,111.2,,,,1
01-01-2021,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,113,,,,1
01-01-1990,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.4,,,,1
01-02-1990,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.8,,,,1
01-03-1990,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.8,,,,1
01-04-1990,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.5,,,,1
01-05-1990,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.3,,,,1
01-06-1990,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-07-1990,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-08-1990,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.1,,,,1
01-09-1990,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.4,,,,1
01-10-1990,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.3,,,,1
01-11-1990,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89,,,,1
01-12-1990,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89,,,,1
01-01-1991,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,86.7,,,,1
01-02-1991,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,84,,,,1
01-03-1991,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,83.6,,,,1
01-04-1991,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,82.8,,,,1
01-05-1991,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,81.9,,,,1
01-06-1991,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,81.9,,,,1
01-07-1991,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,81.7,,,,1
01-08-1991,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,81.4,,,,1
01-09-1991,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,81.4,,,,1
01-10-1991,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,81.1,,,,1
01-11-1991,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,80.4,,,,1
01-12-1991,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,80.4,,,,1
01-01-1992,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,80.2,,,,1
01-02-1992,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79.7,,,,1
01-03-1992,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79.7,,,,1
01-04-1992,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79.6,,,,1
01-05-1992,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79.5,,,,1
01-06-1992,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79.6,,,,1
01-07-1992,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79.6,,,,1
01-08-1992,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79.4,,,,1
01-09-1992,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79.5,,,,1
01-10-1992,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79.5,,,,1
01-11-1992,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.4,,,,1
01-12-1992,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.4,,,,1
01-01-1993,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.5,,,,1
01-02-1993,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.5,,,,1
01-03-1993,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.5,,,,1
01-04-1993,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.5,,,,1
01-05-1993,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.5,,,,1
01-06-1993,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.4,,,,1
01-07-1993,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.4,,,,1
01-08-1993,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.5,,,,1
01-09-1993,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.1,,,,1
01-10-1993,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.1,,,,1
01-11-1993,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78,,,,1
01-12-1993,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.9,,,,1
01-01-1994,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.9,,,,1
01-02-1994,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-03-1994,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.7,,,,1
01-04-1994,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-05-1994,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78,,,,1
01-06-1994,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.9,,,,1
01-07-1994,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.9,,,,1
01-08-1994,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-09-1994,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-10-1994,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-11-1994,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.9,,,,1
01-12-1994,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-01-1995,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-02-1995,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-03-1995,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-04-1995,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-05-1995,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.9,,,,1
01-06-1995,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.9,,,,1
01-07-1995,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.9,,,,1
01-08-1995,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78,,,,1
01-09-1995,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-10-1995,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-11-1995,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.7,,,,1
01-12-1995,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.7,,,,1
01-01-1996,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.7,,,,1
01-02-1996,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.7,,,,1
01-03-1996,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.7,,,,1
01-04-1996,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.7,,,,1
01-05-1996,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.5,,,,1
01-06-1996,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.5,,,,1
01-07-1996,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.5,,,,1
01-08-1996,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.4,,,,1
01-09-1996,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.4,,,,1
01-10-1996,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.4,,,,1
01-11-1996,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.3,,,,1
01-12-1996,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.3,,,,1
01-01-1997,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.4,,,,1
01-02-1997,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.4,,,,1
01-03-1997,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.4,,,,1
01-04-1997,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.3,,,,1
01-05-1997,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.3,,,,1
01-06-1997,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.3,,,,1
01-07-1997,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.3,,,,1
01-08-1997,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.4,,,,1
01-09-1997,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.4,,,,1
01-10-1997,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.4,,,,1
01-11-1997,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.4,,,,1
01-12-1997,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.4,,,,1
01-01-1998,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.4,,,,1
01-02-1998,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.4,,,,1
01-03-1998,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.4,,,,1
01-04-1998,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.6,,,,1
01-05-1998,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.6,,,,1
01-06-1998,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.6,,,,1
01-07-1998,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.6,,,,1
01-08-1998,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-09-1998,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-10-1998,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-11-1998,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-12-1998,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-01-1999,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-02-1999,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.9,,,,1
01-03-1999,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-04-1999,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-05-1999,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-06-1999,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-07-1999,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.8,,,,1
01-08-1999,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.9,,,,1
01-09-1999,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,77.9,,,,1
01-10-1999,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78,,,,1
01-11-1999,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.1,,,,1
01-12-1999,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.1,,,,1
01-01-2000,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.1,,,,1
01-02-2000,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.1,,,,1
01-03-2000,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.2,,,,1
01-04-2000,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.2,,,,1
01-05-2000,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.4,,,,1
01-06-2000,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.4,,,,1
01-07-2000,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.4,,,,1
01-08-2000,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.5,,,,1
01-09-2000,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.5,,,,1
01-10-2000,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.5,,,,1
01-11-2000,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.5,,,,1
01-12-2000,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.6,,,,1
01-01-2001,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.6,,,,1
01-02-2001,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.6,,,,1
01-03-2001,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.6,,,,1
01-04-2001,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.6,,,,1
01-05-2001,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.7,,,,1
01-06-2001,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.7,,,,1
01-07-2001,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.7,,,,1
01-08-2001,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.6,,,,1
01-09-2001,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.6,,,,1
01-10-2001,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.7,,,,1
01-11-2001,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.8,,,,1
01-12-2001,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.8,,,,1
01-01-2002,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.8,,,,1
01-02-2002,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.8,,,,1
01-03-2002,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.8,,,,1
01-04-2002,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.8,,,,1
01-05-2002,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.9,,,,1
01-06-2002,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.9,,,,1
01-07-2002,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.9,,,,1
01-08-2002,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79,,,,1
01-09-2002,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79,,,,1
01-10-2002,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.9,,,,1
01-11-2002,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.9,,,,1
01-12-2002,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,78.9,,,,1
01-01-2003,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79,,,,1
01-02-2003,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79,,,,1
01-03-2003,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79,,,,1
01-04-2003,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79,,,,1
01-05-2003,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79,,,,1
01-06-2003,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79,,,,1
01-07-2003,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79,,,,1
01-08-2003,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79,,,,1
01-09-2003,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79.2,,,,1
01-10-2003,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79.2,,,,1
01-11-2003,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79.2,,,,1
01-12-2003,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79.2,,,,1
01-01-2004,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79.2,,,,1
01-02-2004,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79.3,,,,1
01-03-2004,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,79.3,,,,1
01-04-2004,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,80,,,,1
01-05-2004,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,80.4,,,,1
01-06-2004,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,81.2,,,,1
01-07-2004,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,81.2,,,,1
01-08-2004,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,81.8,,,,1
01-09-2004,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,81.8,,,,1
01-10-2004,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,81.9,,,,1
01-11-2004,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,81.9,,,,1
01-12-2004,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,82.2,,,,1
01-01-2005,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,82.3,,,,1
01-02-2005,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,82.5,,,,1
01-03-2005,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,83.1,,,,1
01-04-2005,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,83.3,,,,1
01-05-2005,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,83.3,,,,1
01-06-2005,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,85.4,,,,1
01-07-2005,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,85.4,,,,1
01-08-2005,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,85.5,,,,1
01-09-2005,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,85.8,,,,1
01-10-2005,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,85.8,,,,1
01-11-2005,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,85.8,,,,1
01-12-2005,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,85.8,,,,1
01-01-2006,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,86,,,,1
01-02-2006,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,86.3,,,,1
01-03-2006,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,86.3,,,,1
01-04-2006,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,86.3,,,,1
01-05-2006,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,86.5,,,,1
01-06-2006,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,86.8,,,,1
01-07-2006,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,87.1,,,,1
01-08-2006,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,87.2,,,,1
01-09-2006,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,87.2,,,,1
01-10-2006,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,87.2,,,,1
01-11-2006,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,87.4,,,,1
01-12-2006,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,87.5,,,,1
01-01-2007,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,87.5,,,,1
01-02-2007,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,87.6,,,,1
01-03-2007,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,88.1,,,,1
01-04-2007,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,88.1,,,,1
01-05-2007,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,88.3,,,,1
01-06-2007,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,88.5,,,,1
01-07-2007,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,88.5,,,,1
01-08-2007,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,88.5,,,,1
01-09-2007,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,88.6,,,,1
01-10-2007,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,88.6,,,,1
01-11-2007,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,88.9,,,,1
01-12-2007,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89,,,,1
01-01-2008,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.4,,,,1
01-02-2008,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.7,,,,1
01-03-2008,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.1,,,,1
01-04-2008,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-05-2008,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-06-2008,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-07-2008,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-08-2008,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-09-2008,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-10-2008,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-11-2008,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-12-2008,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-01-2009,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-02-2009,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
